"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","936","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","Thu May 28 14:28:48 UTC 2026","passed","Thu May 28 14:28:49 UTC 2026","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","1309","testListItemComponent","TestSuite","Thu May 28 14:28:45 UTC 2026","broken","Thu May 28 14:28:46 UTC 2026","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","testListItemComponent"
"","994","headerTest","TestSuite","Thu May 28 14:28:45 UTC 2026","passed","Thu May 28 14:28:46 UTC 2026","org.coffeecart5340.ui.TestExample","UI Tests","org.coffeecart5340.ui.TestExample","headerTest"
"","977","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal","TestSuite","Thu May 28 14:28:56 UTC 2026","passed","Thu May 28 14:28:57 UTC 2026","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","UI Tests","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal"
"","1","setupCartAndOpenModal","TestSuite","Thu May 28 14:28:47 UTC 2026","broken","Thu May 28 14:28:47 UTC 2026","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","setupCartAndOpenModal"
"","5544","verifyDiscountAppearsAfterThreeCupsOnTheCartPage","TestSuite","Thu May 28 14:28:48 UTC 2026","failed","Thu May 28 14:28:54 UTC 2026","org.coffeecart5340.ui.DiscountAfterThreeCupsTest","UI Tests","org.coffeecart5340.ui.DiscountAfterThreeCupsTest","verifyDiscountAppearsAfterThreeCupsOnTheCartPage"
"","658","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","Thu May 28 14:28:51 UTC 2026","passed","Thu May 28 14:28:52 UTC 2026","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","1363","Verify successful checkout with promotional checkbox selected","TestSuite","Thu May 28 14:28:46 UTC 2026","broken","Thu May 28 14:28:47 UTC 2026","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","testPaymentFormWithPromoCheckbox"
"","955","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal","TestSuite","Thu May 28 14:28:54 UTC 2026","passed","Thu May 28 14:28:55 UTC 2026","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","UI Tests","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal"
"","1364","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal","TestSuite","Thu May 28 14:28:52 UTC 2026","passed","Thu May 28 14:28:54 UTC 2026","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","UI Tests","org.coffeecart5340.ui.PaymentModalPrefilledFieldsTest","verifyThatAllDetailFieldsRemainPreFilledAfterClosingThePaymentModal"
"","0","Verify payment form validation and successful submission without promo","TestSuite","Thu May 28 14:28:47 UTC 2026","skipped","Thu May 28 14:28:47 UTC 2026","org.coffeecart5340.ui.PaymentModalCheckoutTest","UI Tests","org.coffeecart5340.ui.PaymentModalCheckoutTest","testPaymentFormValidations"
"","456","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","Thu May 28 14:28:50 UTC 2026","passed","Thu May 28 14:28:51 UTC 2026","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
"","5524","verifyRemovingItemFromTheCartUpdatesTheTotalAndCartState","TestSuite","Thu May 28 14:28:47 UTC 2026","passed","Thu May 28 14:28:52 UTC 2026","org.coffeecart5340.ui.CartItemRemovalItem","UI Tests","org.coffeecart5340.ui.CartItemRemovalItem","verifyRemovingItemFromTheCartUpdatesTheTotalAndCartState"
"Verify that cart preview is not visible when no items added to cart","5050","testCartPreviewNotVisibleWhenCartEmpty","TestSuite","Thu May 28 14:28:47 UTC 2026","passed","Thu May 28 14:28:52 UTC 2026","org.coffeecart5340.ui.TotalButtonMenuComponentTest","UI Tests","org.coffeecart5340.ui.TotalButtonMenuComponentTest","testCartPreviewNotVisibleWhenCartEmpty"
"","601","verifyValidationMessageForInvalidEmailDuringCheckout","TestSuite","Thu May 28 14:28:53 UTC 2026","passed","Thu May 28 14:28:54 UTC 2026","org.coffeecart5340.ui.CheckoutEmailValidationTest","UI Tests","org.coffeecart5340.ui.CheckoutEmailValidationTest","verifyValidationMessageForInvalidEmailDuringCheckout"
